	APMC	commodity	year	arrivals_in_qtl	min_price	max_price	modal_price	date	district_name	state_name
542	263	21	2016	80	550	2650	1600	8	0	0
543	263	70	2016	151	1517	3883	2700	8	0	0
544	265	7	2015	21	1402	1427	1415	8	0	0
545	265	7	2016	179	1590	1831	1721	8	0	0
546	265	197	2015	391	1506	1660	1586	8	0	0
547	265	197	2016	172	1694	1849	1771	8	0	0
548	265	169	2015	167	1377	1504	1450	8	0	0
549	265	169	2016	287	1400	1673	1560	8	0	0
550	265	106	2015	13	1278	1308	1293	8	0	0
551	265	68	2015	93	3433	4004	3733	8	0	0
552	265	68	2016	79	5826	6697	6262	8	0	0
553	265	71	2015	315	6660	7513	7108	8	0	0
554	265	71	2016	1262	4349	4843	4729	8	0	0
555	265	143	2015	6	6001	6001	6001	8	0	0
556	265	143	2016	7	6167	6267	6217	8	0	0
557	265	74	2015	38	4316	4517	4417	8	0	0
558	265	74	2016	6	4567	4567	4567	8	0	0
559	265	171	2015	24	3125	3132	3128	8	0	0
560	265	171	2016	13	2651	3226	2938	8	0	0
561	265	126	2015	12623	1667	5008	3958	8	0	0
562	265	126	2016	95214	150	935	573	8	0	0
563	279	7	2015	788	1328	1652	1555	8	0	0
564	279	7	2016	206	1661	1950	1838	8	0	0
565	279	197	2015	981	1612	1920	1738	8	0	0
566	279	197	2016	172	1737	1936	1853	8	0	0
567	279	169	2015	201	1592	1692	1654	8	0	0
568	279	169	2016	78	1634	1736	1704	8	0	0
569	279	106	2015	13	1450	1450	1450	8	0	0
570	279	106	2016	12	1550	1550	1550	8	0	0
571	279	155	2016	7	1550	1550	1550	8	0	0
572	279	68	2015	295	4017	4296	4169	8	0	0
573	279	68	2016	104	5818	6572	6202	8	0	0
574	279	113	2016	1	5900	5900	5900	8	0	0
575	279	71	2016	9	6030	6205	6105	8	0	0
576	279	171	2015	127	3000	3200	3100	8	0	0
577	279	171	2016	8	3050	3436	3250	8	0	0
578	279	147	2015	3413	1362	7314	4339	8	0	0
579	279	147	2016	13170	1000	10665	7398	8	0	0
580	279	55	2015	1190800	618	1192	905	8	0	0
581	279	126	2015	13413	1708	5265	3487	8	0	0
582	279	126	2016	99174	300	1117	753	8	0	0
583	279	190	2015	276100	345	1128	737	8	0	0
584	279	190	2016	54191	559	1098	886	8	0	0
585	293	7	2015	428	1380	1513	1513	8	0	0
586	293	7	2016	1010	1474	1759	1759	8	0	0
587	293	197	2015	436	1468	1644	1644	8	0	0
588	293	197	2016	224	1636	1808	1808	8	0	0
589	293	169	2015	1510	1383	1718	1718	8	0	0
590	293	169	2016	1836	1650	1959	1959	8	0	0
591	293	106	2015	58	1275	1325	1325	8	0	0
592	293	68	2015	17	3567	3850	3850	8	0	0
593	293	68	2016	44	6046	6662	6662	8	0	0
594	293	71	2016	78	3967	4217	4217	8	0	0
595	294	7	2015	91	1275	1368	1368	8	0	0
596	294	7	2016	1330	1521	1697	1697	8	0	0
597	294	197	2015	69	1621	1671	1671	8	0	0
598	294	197	2016	29	1631	1677	1677	8	0	0
599	294	169	2015	520	1425	1526	1526	8	0	0
600	294	169	2016	1859	1623	1817	1817	8	0	0
601	294	68	2015	2	3500	3500	3500	8	0	0
602	294	68	2016	50	5944	6183	6183	8	0	0
603	294	71	2016	111	4582	4791	4791	8	0	0
604	294	143	2016	5	6067	6067	6067	8	0	0
605	298	7	2016	47	1650	1800	1700	8	0	0
606	298	197	2016	119	1700	1964	1836	8	0	0
607	298	169	2016	202	1670	2100	1850	8	0	0
608	298	106	2016	6	1483	1483	1483	8	0	0
609	298	43	2016	5	6050	6050	6050	8	0	0
610	298	68	2016	31	5300	6275	5850	8	0	0
611	298	71	2016	10	5100	5100	5100	8	0	0
612	298	18	2016	39	4900	5200	5150	8	0	0
613	298	102	2016	799	3208	3900	3519	8	0	0
614	298	126	2016	26	500	500	500	8	0	0
615	300	7	2015	66	1436	1490	1461	8	0	0
616	300	7	2016	12	1582	1771	1662	8	0	0
617	300	197	2015	658	1428	1648	1546	8	0	0
618	300	197	2016	89	1591	1931	1754	8	0	0
619	300	169	2015	187	1558	1808	1698	8	0	0
620	300	169	2016	276	1470	1695	1616	8	0	0
621	300	106	2015	17	1332	1341	1336	8	0	0
622	300	106	2016	2	1425	1425	1425	8	0	0
623	300	155	2015	4	1172	1172	1172	8	0	0
624	300	68	2015	186	3422	4100	3963	8	0	0
625	300	68	2016	78	5258	5875	5638	8	0	0
626	300	71	2015	24	6317	6786	6711	8	0	0
627	300	71	2016	23	4529	4692	4609	8	0	0
628	300	18	2015	1	8200	8200	8200	8	0	0
629	300	74	2015	29	3100	3940	3550	8	0	0
630	300	74	2016	53	3500	4500	4000	8	0	0
631	300	171	2015	5	3000	3100	3050	8	0	0
632	300	171	2016	9	2500	3251	3200	8	0	0
633	300	34	2015	110	1029	1441	1235	8	0	0
634	300	147	2015	191	2643	3643	3143	8	0	0
635	300	147	2016	135	3421	4474	3947	8	0	0
636	300	196	2015	62	713	931	822	8	0	0
637	300	196	2016	41	800	1075	950	8	0	0
638	300	102	2015	100	1452	1952	1702	8	0	0
639	300	102	2016	68	1900	2825	2385	8	0	0
640	300	117	2015	80	2083	3042	2596	8	0	0
641	300	117	2016	84	3058	4083	3550	8	0	0
642	300	135	2015	65	976	1353	1165	8	0	0
643	300	135	2016	3	1000	2000	1500	8	0	0
644	300	47	2015	89	1900	2700	2300	8	0	0
645	300	64	2015	268	3175	3675	3425	8	0	0
646	300	64	2016	412	1786	2469	2131	8	0	0
647	300	148	2015	1570	600	800	700	8	0	0
648	300	148	2016	1945	1390	1657	1524	8	0	0
649	300	99	2015	135	1157	1638	1398	8	0	0
650	300	99	2016	131	1176	1695	1426	8	0	0
651	300	178	2016	27	889	1289	1100	8	0	0
652	300	20	2015	63	640	840	740	8	0	0
653	300	20	2016	100	619	829	724	8	0	0
654	300	55	2015	102	838	1067	952	8	0	0
655	300	55	2016	99	855	1110	983	8	0	0
656	300	37	2015	55	1735	2412	2074	8	0	0
657	300	37	2016	55	3129	4029	3579	8	0	0
658	300	44	2015	181	886	1214	1050	8	0	0
659	300	44	2016	165	680	885	785	8	0	0
660	300	126	2015	55705	1675	5300	4088	8	0	0
661	300	126	2016	206866	192	942	679	8	0	0
662	300	17	2015	102	1500	2143	1821	8	0	0
663	300	17	2016	65	1500	2147	1824	8	0	0
664	300	25	2015	75	619	819	719	8	0	0
665	300	25	2016	73	700	921	818	8	0	0
666	300	58	2015	96	3500	4333	3917	8	0	0
667	300	58	2016	196	6900	9400	8400	8	0	0
668	300	26	2015	170	1500	2000	1750	8	0	0
669	300	26	2016	142	2184	3116	2650	8	0	0
670	300	164	2015	22	1786	2643	2214	8	0	0
671	300	164	2016	49	2143	2893	2518	8	0	0
672	300	190	2015	770	1086	1524	1307	8	0	0
673	300	190	2016	442	1033	1433	1229	8	0	0
674	300	72	2016	60	4167	5167	4667	8	0	0
675	300	21	2015	275	952	1367	1160	8	0	0
676	300	21	2016	159	1400	2143	1783	8	0	0
677	300	53	2015	1	4600	4600	4600	8	0	0
678	300	70	2015	306	1619	2143	1881	8	0	0
679	300	70	2016	470	2567	3405	2969	8	0	0
680	301	7	2016	5	1756	1756	1756	8	0	0
681	301	197	2015	62	1267	1433	1350	8	0	0
682	301	197	2016	176	1628	1663	1645	8	0	0
683	301	169	2016	1	1500	1500	1500	8	0	0
684	301	106	2015	29	1200	1300	1250	8	0	0
685	301	68	2015	9	2500	2700	2600	8	0	0
686	301	68	2016	2	4300	4300	4300	8	0	0
687	301	71	2016	2	4150	4150	4150	8	0	0
688	4	7	2015	258	1616	1797	1716	12	0	0
689	4	197	2015	914	1686	2069	1883	12	0	0
690	4	169	2015	3028	1674	2182	1960	12	0	0
691	4	106	2015	639	1455	1521	1490	12	0	0
692	4	43	2015	3	4250	4250	4250	12	0	0
693	4	68	2015	317	4400	4905	4694	12	0	0
694	4	85	2015	11	8200	8850	8538	12	0	0
695	4	113	2015	10	7333	7667	7505	12	0	0
696	4	71	2015	42	7300	7592	7453	12	0	0
697	4	143	2015	513	7313	8760	8271	12	0	0
698	4	18	2015	66	8100	9086	8626	12	0	0
699	4	73	2015	355	2000	3650	2825	12	0	0
700	4	171	2015	17	2700	3550	3125	12	0	0
701	4	147	2015	382	1250	6500	3875	12	0	0
702	4	102	2015	168	888	2750	1844	12	0	0
703	4	117	2015	109	1250	3250	2000	12	0	0
704	4	127	2015	343	650	2350	1475	12	0	0
705	4	47	2015	60	1100	3750	2375	12	0	0
706	4	64	2015	78	1857	3000	2429	12	0	0
707	4	148	2015	1962	545	1136	841	12	0	0
708	4	99	2015	435	1300	3500	2400	12	0	0
709	4	20	2015	80	380	1380	880	12	0	0
710	4	55	2015	898	636	2682	1659	12	0	0
711	4	28	2015	263	813	1963	1356	12	0	0
712	4	37	2015	65	3818	6136	4977	12	0	0
713	4	60	2015	59	1889	3500	2694	12	0	0
714	4	62	2015	35	714	2571	1643	12	0	0
715	4	44	2015	562	500	1309	905	12	0	0
716	4	126	2015	332038	130	2218	1390	12	0	0
717	4	17	2015	95	1778	3833	2806	12	0	0
718	4	25	2015	714	518	1473	995	12	0	0
719	4	58	2015	65	8091	12200	10636	12	0	0
720	4	107	2015	61	525	825	675	12	0	0
721	4	26	2015	99	1400	2900	2150	12	0	0
722	4	174	2015	1257	2	3	2	12	0	0
723	4	190	2015	1167	550	2240	1395	12	0	0
724	4	21	2015	373	773	2909	1841	12	0	0
725	4	70	2015	797	1167	3167	2278	12	0	0
726	4	35	2015	428	6950	11813	9504	12	0	0
727	11	7	2014	40	1375	1750	1563	12	0	0
728	11	7	2015	37	1350	1850	1619	12	0	0
729	11	134	2014	346	1400	1800	1625	12	0	0
730	11	134	2015	358	1475	1825	1607	12	0	0
731	11	197	2014	55	1500	1900	1675	12	0	0
732	11	197	2015	207	1475	1900	1663	12	0	0
733	11	106	2015	49	1367	1533	1433	12	0	0
734	11	15	2014	59	2000	2600	2400	12	0	0
735	11	68	2014	9	3200	3300	3235	12	0	0
736	11	68	2015	12	3300	4250	3650	12	0	0
737	11	171	2014	975	2825	3125	3000	12	0	0
738	11	171	2015	741	3000	3500	3250	12	0	0
739	11	126	2014	1624	238	2075	1204	12	0	0
740	11	126	2015	1957	148	1615	929	12	0	0
741	11	190	2014	13727	272	867	522	12	0	0
742	11	190	2015	49	400	1100	850	12	0	0
743	120	41	2014	44199	3950	4033	3991	12	0	0
744	120	7	2014	846	1300	1488	1394	12	0	0
745	120	7	2015	370	1600	1833	1716	12	0	0
746	120	197	2014	155	1879	2231	2055	12	0	0
747	120	197	2015	119	1872	2272	2073	12	0	0
748	120	169	2014	5095	1800	3136	2468	12	0	0
749	120	169	2015	12999	1603	2598	2100	12	0	0
750	120	68	2015	131	3530	3755	3642	12	0	0
751	120	143	2014	534	4808	5050	4929	12	0	0
752	120	143	2015	1664	7985	8824	8404	12	0	0
753	120	18	2014	151	4889	5331	5110	12	0	0
754	120	18	2015	3	9150	9700	9425	12	0	0
755	120	171	2014	651	3000	3217	3108	12	0	0
756	120	171	2015	547	3213	3635	3424	12	0	0
757	120	126	2014	13454	133	2133	1133	12	0	0
758	120	126	2015	11121	206	2172	1189	12	0	0
759	160	7	2014	864	1056	1464	1378	12	0	0
760	160	7	2015	183	1621	1747	1713	12	0	0
761	160	197	2014	864	1427	1678	1568	12	0	0
762	160	197	2015	605	1475	1693	1615	12	0	0
763	160	169	2014	6	1636	1636	1636	12	0	0
764	160	169	2015	67	1319	1540	1448	12	0	0
765	160	106	2014	5159	903	1097	1036	12	0	0
766	160	106	2015	3362	1308	1439	1402	12	0	0
767	160	68	2014	421	1983	2698	2463	12	0	0
768	160	68	2015	153	3537	4229	4088	12	0	0
769	160	71	2014	18	6734	7259	6759	12	0	0
770	160	143	2015	16	6213	7113	6844	12	0	0
771	160	171	2014	1507	2945	3247	3199	12	0	0
772	160	171	2015	542	3065	3626	3594	12	0	0
773	160	126	2014	854	368	1401	1056	12	0	0
774	160	126	2015	12729	466	1588	1388	12	0	0
775	224	41	2014	1042	4050	4090	4070	12	0	0
776	224	7	2014	33	1327	1335	1331	12	0	0
777	224	7	2015	15	1419	1419	1419	12	0	0
778	224	197	2014	239	1463	1525	1494	12	0	0
779	224	197	2015	188	1543	1593	1568	12	0	0
780	224	169	2015	2	1600	1600	1600	12	0	0
781	224	106	2014	18	1310	1310	1310	12	0	0
782	224	106	2015	50	1383	1408	1392	12	0	0
783	224	68	2014	12	3175	3175	3175	12	0	0
784	224	68	2015	53	3442	3500	3467	12	0	0
785	224	143	2015	78	6183	7083	6633	12	0	0
786	225	126	2014	218543	300	1992	1515	12	0	0
787	225	126	2015	284305	246	1962	1531	12	0	0
788	241	126	2014	76135	600	2081	1373	12	0	0
789	241	126	2015	92028	567	1929	1460	12	0	0
790	246	41	2014	8835	3752	4022	3900	12	0	0
791	246	41	2015	950	4030	4390	4267	12	0	0
792	246	7	2014	330	1260	1492	1361	12	0	0
793	246	7	2015	370	1306	1630	3322	12	0	0
794	246	197	2014	417	1508	2133	1767	12	0	0
795	246	197	2015	505	1547	2142	1818	12	0	0
796	246	169	2014	147	1550	2000	1717	12	0	0
797	246	169	2015	374	1571	1871	1684	12	0	0
798	246	68	2014	12	2250	2800	2250	12	0	0
799	246	68	2015	34	3580	4200	4020	12	0	0
800	246	143	2014	13	4800	5000	4900	12	0	0
801	246	143	2015	133	7900	8720	8270	12	0	0
802	246	126	2014	7563	150	1770	900	12	0	0
803	246	126	2015	4212	369	1894	1333	12	0	0
804	262	7	2014	112	1151	1273	1206	12	0	0
805	262	7	2015	28	1425	1445	1425	12	0	0
806	262	197	2014	765	1499	1611	1541	12	0	0
807	262	197	2015	584	1461	1601	1519	12	0	0
808	262	169	2014	25	1360	1486	1368	12	0	0
809	262	169	2015	139	1421	1458	1431	12	0	0
810	262	106	2014	1316	955	1056	985	12	0	0
811	262	106	2015	1153	1322	1368	1342	12	0	0
812	262	68	2014	98	2156	2481	2206	12	0	0
813	262	68	2015	28	3762	3968	3763	12	0	0
814	262	73	2014	32	2667	3250	2883	12	0	0
815	262	73	2015	36	3567	3967	3744	12	0	0
816	262	74	2014	1	4000	4000	4000	12	0	0
817	262	171	2014	268	3063	3205	3119	12	0	0
818	262	171	2015	78	3515	3581	3542	12	0	0
819	262	19	2014	103	1119	1492	1264	12	0	0
820	262	19	2015	39	1092	1401	1219	12	0	0
821	262	147	2014	7132	1479	11067	6917	12	0	0
822	262	147	2015	34354	1000	10146	6375	12	0	0
823	262	102	2014	22	2214	2571	2314	12	0	0
824	262	102	2015	15	3591	3773	3682	12	0	0
825	262	64	2014	29	3667	4500	3867	12	0	0
826	262	64	2015	21	4571	4964	4643	12	0	0
827	262	148	2014	215	2150	2558	2317	12	0	0
828	262	148	2015	1088	923	1208	1031	12	0	0
829	262	13	2014	7	2250	2250	2250	12	0	0
830	262	99	2014	19	3100	3850	3363	12	0	0
831	262	99	2015	59	2075	2892	2367	12	0	0
832	262	20	2014	114	538	851	663	12	0	0
833	262	20	2015	883	923	1523	1215	12	0	0
834	262	28	2014	44	1282	1655	1382	12	0	0
835	262	28	2015	36	2038	2385	2154	12	0	0
836	262	37	2014	3	4500	4500	4500	12	0	0
837	262	37	2015	2	4000	4000	4000	12	0	0
838	262	60	2014	9	2875	2938	2875	12	0	0
839	262	60	2015	13	3423	3423	3423	12	0	0
840	262	44	2014	43	1860	2500	2240	12	0	0
841	262	44	2015	134	800	1542	1233	12	0	0
842	262	126	2014	24029	429	1871	1321	12	0	0
843	262	126	2015	89151	442	2173	1342	12	0	0
844	262	17	2014	11	2775	3038	2775	12	0	0
845	262	17	2015	17	1900	2250	1950	12	0	0
846	262	25	2015	2100	7	11	9	12	0	0
847	262	58	2014	69	2333	3000	2642	12	0	0
848	262	58	2015	35	8643	11679	9464	12	0	0
849	262	26	2014	30	2818	3727	3182	12	0	0
850	262	26	2015	107	1385	1912	1600	12	0	0
851	262	164	2014	13	2857	3357	3071	12	0	0
852	262	164	2015	26	2408	2800	2442	12	0	0
853	262	190	2014	168	650	1442	1042	12	0	0
854	262	190	2015	315	850	2071	1507	12	0	0
855	262	167	2014	2	1500	1500	1500	12	0	0
856	262	167	2015	1	2000	2000	2000	12	0	0
857	262	195	2014	17	2250	2638	2338	12	0	0
858	262	195	2015	1	3300	3300	3300	12	0	0
859	262	21	2014	62	1597	2392	1992	12	0	0
860	262	21	2015	69	1146	2138	1662	12	0	0
861	262	70	2015	186	1964	2786	2286	12	0	0
862	263	7	2014	58	1325	1350	1340	12	0	0
863	263	197	2014	520	1474	1543	1509	12	0	0
864	263	169	2014	15	1444	1444	1444	12	0	0
865	263	106	2014	64	1310	1341	1326	12	0	0
866	263	68	2014	1	3175	3175	3175	12	0	0
867	263	171	2014	2	2700	2775	2740	12	0	0
868	263	19	2015	238	590	1910	1496	12	0	0
869	263	34	2015	14	925	2950	1950	12	0	0
870	263	147	2015	267	215	5742	2981	12	0	0
871	263	135	2015	167	245	1203	752	12	0	0
872	263	127	2015	55	204	2021	1125	12	0	0
873	263	148	2015	319	617	1167	878	12	0	0
874	263	99	2015	36	1100	4600	2850	12	0	0
875	263	55	2015	59	600	3267	1933	12	0	0
876	263	28	2015	7	1900	2300	2100	12	0	0
877	263	44	2015	826	500	1633	1067	12	0	0
878	263	126	2014	55585	136	2014	1079	12	0	0
879	263	126	2015	117887	192	1890	1123	12	0	0
880	263	17	2015	11	2267	4300	3283	12	0	0
881	263	25	2015	171	240	1160	700	12	0	0
882	263	26	2015	17	1333	2333	1833	12	0	0
883	263	164	2015	28	1400	3333	2367	12	0	0
884	263	190	2015	305	342	1633	951	12	0	0
885	263	21	2015	36	500	3167	1917	12	0	0
886	263	70	2015	60	1800	3175	2500	12	0	0
887	265	7	2014	173	1331	1539	1478	12	0	0
888	265	7	2015	64	1479	1576	1521	12	0	0
889	265	197	2014	454	1545	1653	1599	12	0	0
890	265	197	2015	509	1574	1895	1743	12	0	0
891	265	169	2014	141	1683	1989	1836	12	0	0
892	265	169	2015	252	1523	1709	1619	12	0	0
893	265	106	2014	882	1010	1106	1057	12	0	0
894	265	106	2015	53	1417	1433	1425	12	0	0
895	265	68	2014	32	2122	2381	2251	12	0	0
896	265	68	2015	11	4131	4225	4178	12	0	0
897	265	85	2014	2	2600	2600	2600	12	0	0
898	265	113	2015	5	9670	10220	9945	12	0	0
899	265	71	2015	2	6950	6950	6950	12	0	0
900	265	143	2014	57	4309	4440	4428	12	0	0
901	265	143	2015	337	8026	8942	8484	12	0	0
902	265	74	2014	24	3427	3443	3435	12	0	0
903	265	74	2015	12	4431	4450	4441	12	0	0
904	265	171	2014	78	3139	3145	3142	12	0	0
905	265	171	2015	61	3600	3634	3617	12	0	0
906	265	182	2014	32	2658	2946	2802	12	0	0
907	265	182	2015	11	3399	3399	3399	12	0	0
908	265	126	2014	84233	127	2009	1323	12	0	0
909	265	126	2015	85335	223	1885	1300	12	0	0
910	279	7	2014	547	1341	1666	1535	12	0	0
911	279	7	2015	725	1411	2983	1551	12	0	0
912	279	197	2014	616	1500	1764	1618	12	0	0
913	279	197	2015	737	1570	1924	1745	12	0	0
914	279	169	2014	90	1780	1950	1865	12	0	0
915	279	169	2015	83	1762	1907	1835	12	0	0
916	279	106	2014	106	1330	1330	1330	12	0	0
917	279	106	2015	168	1429	1448	1440	12	0	0
918	279	68	2014	141	3238	3288	3256	12	0	0
919	279	68	2015	94	4028	4239	4169	12	0	0
920	279	113	2014	13	4750	4750	4750	12	0	0
921	279	71	2014	7	6000	6000	6000	12	0	0
922	279	71	2015	2	7500	7500	7500	12	0	0
923	279	143	2015	15	6467	6467	6467	12	0	0
924	279	171	2014	129	3129	3258	3193	12	0	0
925	279	171	2015	80	3399	3501	3468	12	0	0
926	279	147	2014	661	4813	10375	7438	12	0	0
927	279	147	2015	1454	1281	7829	6333	12	0	0
928	279	126	2014	99039	500	2282	1391	12	0	0
929	279	126	2015	142336	500	2216	1561	12	0	0
930	279	190	2014	27882	505	986	748	12	0	0
931	279	190	2015	15517	418	1110	853	12	0	0
932	293	41	2014	140303	3859	4097	3995	12	0	0
933	293	41	2015	1496	4200	4260	4260	12	0	0
934	293	7	2014	599	1143	1435	1368	12	0	0
935	293	7	2015	801	1332	1589	1589	12	0	0
936	293	197	2014	498	1493	1635	1548	12	0	0
937	293	197	2015	634	1540	1747	1747	12	0	0
938	293	169	2014	692	1604	2522	1740	12	0	0
939	293	169	2015	1616	1709	1997	1995	12	0	0
940	293	106	2015	80	1400	1448	1448	12	0	0
941	293	68	2015	102	3310	3790	3790	12	0	0
942	293	143	2014	23	4875	4900	4892	12	0	0
943	293	143	2015	702	8214	8891	8891	12	0	0
944	293	171	2014	19	3113	3113	3113	12	0	0
945	294	7	2014	1047	1124	1345	1266	12	0	0
946	294	7	2015	1551	1400	1591	1591	12	0	0
947	294	197	2014	113	1497	1497	1497	12	0	0
948	294	197	2015	13	1700	1750	1750	12	0	0
949	294	169	2014	712	1573	1790	1694	12	0	0
950	294	169	2015	1073	1752	1890	1890	12	0	0
951	294	106	2014	159	960	1045	980	12	0	0
952	294	106	2015	21	1400	1400	1400	12	0	0
953	294	68	2014	26	2700	2731	2725	12	0	0
954	294	68	2015	71	3783	4133	4133	12	0	0
955	294	113	2015	4	9233	9233	9233	12	0	0
956	294	143	2014	9	4900	4900	4900	12	0	0
957	294	143	2015	465	8536	8759	8755	12	0	0
958	298	41	2014	5716	4085	4089	4087	12	0	0
959	298	7	2015	8	1500	1567	1500	12	0	0
960	298	197	2015	315	1509	1875	1628	12	0	0
961	298	169	2015	316	1611	2195	1825	12	0	0
962	298	106	2015	40	1411	1496	1438	12	0	0
963	298	68	2015	10	3600	3733	3650	12	0	0
964	298	143	2015	6	7425	7575	7425	12	0	0
965	298	74	2015	1	3000	3000	3000	12	0	0
966	298	126	2015	30146	307	1833	1418	12	0	0
967	299	41	2014	4176	4026	4033	4030	12	0	0
968	299	41	2015	1125	4329	4329	4329	12	0	0
969	300	7	2014	455	1162	1456	1320	12	0	0
970	300	7	2015	77	1477	1647	1544	12	0	0
971	300	197	2014	705	1371	1745	1562	12	0	0
972	300	197	2015	428	1478	1935	1768	12	0	0
973	300	169	2014	149	1535	1947	1800	12	0	0
974	300	169	2015	172	1869	2295	2148	12	0	0
975	300	106	2014	1234	876	1096	987	12	0	0
976	300	106	2015	280	1336	1387	1361	12	0	0
977	300	155	2014	97	1017	1017	1017	12	0	0
978	300	68	2014	710	2127	3119	2791	12	0	0
979	300	68	2015	172	3595	4381	4110	12	0	0
980	300	71	2014	3	7200	7200	7200	12	0	0
981	300	71	2015	4	6500	7750	6950	12	0	0
982	300	143	2014	12	3733	3733	3733	12	0	0
983	300	143	2015	8	7325	7400	7369	12	0	0
984	300	171	2014	266	3006	3154	3096	12	0	0
985	300	171	2015	62	3398	3535	3489	12	0	0
986	300	19	2014	392	1023	1300	1161	12	0	0
987	300	19	2015	194	1071	1529	1300	12	0	0
988	300	34	2014	53	1750	2333	2042	12	0	0
989	300	34	2015	102	1542	2250	1896	12	0	0
990	300	147	2014	145	4250	4800	4528	12	0	0
991	300	147	2015	88	2567	3533	3050	12	0	0
992	300	196	2014	52	818	1018	918	12	0	0
993	300	196	2015	48	800	1000	900	12	0	0
994	300	102	2014	81	1705	2190	1948	12	0	0
995	300	102	2015	59	1500	2464	1982	12	0	0
996	300	117	2014	172	2306	3000	2653	12	0	0
997	300	117	2015	85	2500	3375	2938	12	0	0
998	300	135	2014	88	700	900	800	12	0	0
999	300	135	2015	79	473	673	573	12	0	0
1000	300	127	2014	37	2375	3000	2688	12	0	0
1001	300	127	2015	290	1500	2067	1783	12	0	0
1002	300	47	2014	91	2500	3361	2931	12	0	0
1003	300	47	2015	12	1500	2500	2000	12	0	0
1004	300	64	2014	183	3568	4114	3841	12	0	0
1005	300	64	2015	241	3107	3500	3357	12	0	0
1006	300	148	2014	1590	1956	2233	2092	12	0	0
1007	300	148	2015	1330	900	1100	1000	12	0	0
1008	300	99	2014	143	2377	3045	2711	12	0	0
1009	300	99	2015	107	2167	2900	2540	12	0	0
1010	300	20	2014	70	675	875	775	12	0	0
1011	300	20	2015	13	725	925	825	12	0	0
1012	300	55	2014	136	505	705	605	12	0	0
1013	300	55	2015	82	600	820	710	12	0	0
1014	300	28	2015	32	950	1225	1088	12	0	0
1015	300	37	2015	17	2900	3700	3300	12	0	0
1016	300	44	2014	175	1264	1577	1420	12	0	0
1017	300	44	2015	125	893	1133	1013	12	0	0
1018	300	126	2014	3222	271	1761	1364	12	0	0
1019	300	126	2015	20112	369	1900	1344	12	0	0
1020	300	17	2014	78	2263	2825	2547	12	0	0
1021	300	17	2015	49	1864	2409	2136	12	0	0
1022	300	25	2014	109	223	423	323	12	0	0
1023	300	25	2015	69	506	706	606	12	0	0
1024	300	58	2014	92	2225	2775	2513	12	0	0
1025	300	58	2015	56	4000	5000	4500	12	0	0
1026	300	26	2014	174	2432	2941	2686	12	0	0
1027	300	26	2015	126	1500	2100	1800	12	0	0
1028	300	164	2014	15	1625	2125	1875	12	0	0
1029	300	164	2015	39	1625	2583	2108	12	0	0
1030	300	190	2014	808	1505	2018	1761	12	0	0
1031	300	190	2015	560	1733	2600	2187	12	0	0
1032	300	72	2014	198	2380	2660	2520	12	0	0
1033	300	72	2015	145	2643	3321	2982	12	0	0
1034	300	21	2014	280	1652	2286	1969	12	0	0
1035	300	21	2015	185	1227	1700	1483	12	0	0
1036	300	53	2014	2	3526	3526	3526	12	0	0
1037	300	70	2014	262	2250	2750	2498	12	0	0
1038	300	70	2015	249	1667	2300	1987	12	0	0
1039	301	7	2015	33	1325	1325	1325	12	0	0
1040	301	197	2015	204	1450	1574	1512	12	0	0
1041	301	169	2015	17	1180	1180	1180	12	0	0
1042	301	106	2015	3203	1117	1283	1200	12	0	0
1043	301	68	2015	42	3459	3495	3477	12	0	0
1044	301	171	2015	37	3440	3480	3460	12	0	0
1045	4	7	2015	10	1500	1800	1650	2	0	0
1046	4	7	2016	96	1645	1720	1699	2	0	0
1047	4	197	2015	42	1511	1850	1680	2	0	0
1048	4	197	2016	110	1845	2066	2003	2	0	0
1049	4	169	2015	602	1575	2000	1787	2	0	0
1050	4	169	2016	6534	1636	2377	2163	2	0	0
1051	4	106	2016	567	1431	1488	1461	2	0	0
1052	4	43	2016	1	4500	4500	4500	2	0	0
1053	4	68	2015	56	3200	3525	3362	2	0	0
1054	4	68	2016	1309	4219	4406	4336	2	0	0
1055	4	85	2016	21	8500	8500	8500	2	0	0
1056	4	113	2016	3	9000	9000	9000	2	0	0
1057	4	71	2016	2	6650	6650	6650	2	0	0
1058	4	143	2015	65	4500	5600	5050	2	0	0
1059	4	143	2016	170	6225	7338	6990	2	0	0
1060	4	18	2015	3	5200	5200	5200	2	0	0
1061	4	171	2016	8	3300	3650	3490	2	0	0
1062	4	89	2016	5165	2333	2700	2582	2	0	0
1063	4	102	2016	34	1000	2767	1967	2	0	0
1064	4	64	2016	50	1250	2900	2250	2	0	0
1065	4	148	2016	807	533	1150	933	2	0	0
1066	4	99	2016	178	1000	2950	2183	2	0	0
1067	4	20	2016	71	333	833	667	2	0	0
1068	4	55	2016	409	500	2500	1833	2	0	0
1069	4	28	2016	160	400	1000	817	2	0	0
1070	4	37	2016	25	4833	7500	6167	2	0	0
1071	4	60	2016	21	2600	3900	3500	2	0	0
1072	4	62	2016	11	1250	2875	2250	2	0	0
1073	4	44	2016	172	1000	2950	2183	2	0	0
1074	4	126	2016	67863	100	1425	867	2	0	0
1075	4	17	2016	25	2500	4900	4000	2	0	0
1076	4	25	2016	347	383	1283	933	2	0	0
1077	4	58	2016	42	3720	7360	5800	2	0	0
1078	4	26	2016	39	1000	2667	2167	2	0	0
